down,quarter,yardsToGo,yardlineNumber,defendersInTheBox,numberOfPassRushers,HomeScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreBeforePlay,VisitorScoreAfterPlay,PassLength,YardsAfterCatch,PlayResult,firstDown_Conversion
4,3,2,3,5,5,14,14,3,3,-1,-3,-4,0
4,1,5,14,7,4,7,7,10,10,5,5,10,1
4,3,5,15,5,5,23,23,34,34,1,4,5,0
4,2,3,37,5,4,7,7,23,23,7,3,10,1
4,2,1,8,7,1,7,7,24,24,1,7,8,1
4,3,1,22,7,4,21,21,3,3,-1,-1,-2,0
4,1,2,5,5,4,3,3,0,0,0,0,0,0
4,4,3,13,6,4,14,14,10,10,0,-3,-3,0
4,3,7,13,4,6,24,24,27,27,3,3,6,0
4,4,5,1,7,4,7,7,10,10,2,0,2,0
4,1,1,5,6,4,3,3,7,7,1,0,1,0
4,1,1,75,6,5,6,6,0,0,0,-7,-7,0
4,2,3,6,5,4,3,3,7,14,5,1,6,1
4,4,2,15,9,4,42,42,23,23,-1,-1,-2,0
4,4,1,50,5,5,27,27,28,28,2,0,2,1
4,1,1,12,4,5,10,10,7,7,1,0,1,0
4,3,1,5,7,4,10,10,14,14,1,3,4,1
4,1,1,7,5,3,10,10,14,14,4,3,7,1
4,2,3,1,7,3,14,14,13,13,0,-1,-1,0
4,4,11,2,5,4,28,28,31,31,1,0,1,0
4,3,2,22,7,4,10,10,7,7,2,5,7,1
4,3,4,3,5,3,14,21,28,28,2,1,3,0
4,3,3,8,7,3,31,31,34,34,5,1,6,1
4,4,1,9,5,4,7,7,40,40,1,2,3,1
4,1,4,7,9,3,7,7,3,3,1,2,3,0
4,3,2,45,5,5,24,24,7,7,2,1,3,1
4,2,7,25,6,5,6,6,17,17,3,3,6,0
4,2,5,7,10,4,21,21,0,0,5,1,6,1
4,4,3,10,3,5,28,28,27,27,1,1,2,0
4,2,3,6,6,5,21,21,21,21,0,-1,-1,0
4,4,1,19,5,4,31,31,34,34,3,6,9,1
4,1,2,20,7,3,6,6,14,14,4,0,4,1
4,2,2,3,5,4,6,13,3,3,3,0,3,1
4,2,3,1,4,4,24,24,21,21,2,0,2,0
4,3,5,1,4,2,31,31,3,3,1,0,1,0
4,4,5,20,9,4,17,17,14,14,1,8,9,1
4,3,1,21,7,3,10,10,14,14,7,1,8,1
4,1,5,5,5,3,10,10,3,3,-1,-4,-5,0
4,1,2,5,4,4,14,14,10,10,0,0,0,0
4,1,1,2,8,4,10,17,0,0,2,0,2,1
4,2,2,5,7,3,21,21,23,23,2,0,2,0
4,3,2,12,3,4,23,23,34,34,0,-3,-3,0
4,3,2,9,7,3,24,24,21,21,4,0,4,1
4,3,1,4,6,5,23,23,6,13,3,1,4,1
4,2,3,24,3,3,13,13,7,7,4,2,6,1
4,4,1,26,6,3,42,42,13,13,3,1,4,1
4,4,2,2,7,5,42,42,37,37,1,0,1,0
4,4,6,54,8,6,27,27,6,6,0,-1,-1,0
4,1,3,15,6,4,6,6,0,0,1,0,1,0
4,3,1,1,4,3,13,20,3,3,1,0,1,0
4,2,1,4,5,4,17,17,14,14,0,0,0,0
4,4,2,1,6,5,7,7,27,34,1,0,1,0
4,4,2,17,4,5,24,24,6,6,0,0,0,0
4,1,4,26,5,6,10,10,3,3,0,0,0,0
4,4,3,15,5,5,31,31,20,20,4,6,10,1
4,3,5,22,8,5,24,24,14,14,0,0,0,0
4,2,3,3,9,3,3,3,14,21,1,2,3,0
4,3,7,11,5,4,27,27,10,10,1,3,4,0
4,3,1,13,7,5,27,27,27,27,0,0,0,0
4,4,1,6,3,5,6,6,13,13,3,2,5,1
4,1,4,19,7,4,13,13,3,3,-1,0,-1,0
4,2,3,1,9,3,20,27,23,23,1,0,1,0
4,4,3,11,7,4,14,14,21,21,5,5,10,1
4,1,1,7,8,5,14,14,14,14,5,2,7,1
4,4,3,17,4,6,3,3,6,6,5,5,10,1
4,1,12,18,7,4,0,0,14,14,3,3,6,0
4,1,8,7,5,5,0,0,10,10,-1,-1,-2,0
4,2,1,6,6,3,17,17,3,10,3,3,6,1
4,4,2,5,4,4,20,27,10,10,3,2,5,1
4,1,5,3,7,3,6,13,6,6,1,2,3,0
4,2,1,13,7,7,13,13,17,17,6,0,6,1
4,4,1,6,6,4,21,21,10,10,1,0,1,0
4,4,7,6,6,5,37,37,7,14,2,4,6,0
4,1,3,1,7,5,6,6,7,7,1,1,2,0
4,1,7,1,5,3,13,20,14,14,1,0,1,0
4,1,1,1,6,4,6,6,6,13,1,0,1,0
4,2,1,26,7,6,7,7,6,6,8,3,11,1
4,4,1,21,10,4,17,17,21,21,2,4,6,1
4,1,4,7,9,4,6,6,7,7,1,1,2,0
4,4,4,44,4,5,24,24,42,42,7,10,17,1
4,1,8,3,4,3,10,10,13,13,1,4,5,0
4,2,3,14,6,4,6,6,17,17,8,3,11,1
4,2,2,8,5,4,10,17,23,23,8,0,8,1
4,3,1,6,6,4,0,0,0,0,0,0,0,0
4,2,2,48,6,3,17,17,0,0,1,6,7,1
4,3,3,30,8,4,31,31,20,20,1,3,4,1
4,1,1,12,6,3,0,0,10,10,2,10,12,1
4,3,4,2,5,2,10,10,14,21,1,1,2,0
4,1,6,2,5,5,7,7,7,7,0,0,0,0
4,2,1,6,6,2,23,23,6,6,0,0,0,0
4,4,1,3,4,3,24,24,0,7,1,2,3,1
4,3,1,7,8,5,14,14,20,20,2,1,3,1
4,3,1,19,8,4,14,14,3,3,3,2,5,1
4,4,7,20,8,4,21,21,7,7,3,9,12,1
4,1,1,20,4,3,13,13,10,10,17,1,18,1
4,4,6,41,6,4,37,37,3,3,3,4,7,1
4,4,2,16,6,5,24,24,42,42,1,3,4,1
4,2,1,1,5,5,13,13,24,24,1,0,1,0
4,1,1,34,7,6,6,6,7,7,5,2,7,1
4,2,4,26,7,5,10,10,24,24,0,0,0,0
4,3,1,37,6,5,17,17,6,6,-1,0,-1,0
4,3,6,35,6,5,0,0,6,6,2,0,2,0
4,3,2,5,5,3,13,13,13,13,4,0,4,1
4,2,7,12,6,3,10,10,6,6,-1,-1,-2,0
4,2,8,9,4,6,23,23,17,17,2,0,2,0
4,4,1,20,6,5,21,21,40,40,1,5,6,1
4,4,6,27,5,4,17,17,24,24,3,4,7,1
4,3,4,9,4,4,6,6,34,34,1,0,1,0
4,1,2,71,8,2,7,7,6,6,3,0,3,1
4,3,5,33,6,3,31,31,3,3,0,-2,-2,0
4,4,2,1,5,4,0,0,23,23,0,-3,-3,0
4,3,5,2,5,4,13,13,0,0,0,0,0,0
4,3,2,21,6,6,13,13,23,23,7,1,8,1
4,4,2,7,7,4,27,34,37,37,7,0,7,1
4,1,2,2,8,3,13,20,7,7,1,1,2,0
4,4,1,12,5,4,20,20,13,13,2,8,10,1
4,1,1,5,7,4,10,10,14,14,3,0,3,1
4,3,5,23,7,5,28,28,21,21,6,0,6,1
4,2,5,14,6,4,6,6,0,0,10,1,11,1
4,3,2,4,7,4,31,31,28,35,4,0,4,1
4,1,2,7,8,3,14,14,0,7,5,2,7,1
4,3,3,10,6,2,10,10,0,0,2,5,7,1
4,4,5,29,5,4,6,6,0,0,3,2,5,0
4,4,7,21,7,5,14,14,42,42,6,4,10,1
4,1,1,34,9,5,14,14,0,0,0,0,0,0
4,2,5,12,6,4,17,17,3,3,1,0,1,0
4,1,6,38,4,5,7,7,3,3,0,-13,-13,0
4,1,7,57,5,4,7,7,6,6,-1,-2,-3,0
4,3,8,1,6,5,13,13,14,14,0,-5,-5,0
4,2,3,8,7,4,7,7,24,24,0,-1,-1,0
4,4,9,40,7,4,31,31,34,34,4,0,4,0
4,4,1,6,8,2,37,37,31,31,0,0,0,0
4,3,2,8,6,2,0,7,24,24,6,2,8,1
4,1,1,46,6,5,0,0,0,0,0,-3,-3,0
4,1,3,6,8,4,3,3,0,0,4,0,4,1
4,3,1,9,5,3,34,34,0,0,0,0,0,0
4,3,8,25,5,5,14,14,13,13,0,0,0,0
4,1,1,10,7,5,14,14,7,14,2,8,10,1
4,2,2,40,5,5,13,13,7,7,8,1,9,1
4,1,1,20,5,4,3,3,0,0,1,2,3,1
4,4,5,3,6,4,34,34,0,0,2,0,2,0
4,1,1,29,6,5,3,3,3,3,2,3,5,1
4,3,3,2,5,3,6,13,17,17,2,0,2,0
4,3,4,39,8,3,21,21,13,13,3,12,15,1
4,1,1,27,7,4,13,13,14,14,0,-4,-4,0
4,3,5,31,5,5,27,27,14,14,4,0,4,0
4,1,12,1,9,4,10,10,0,0,1,4,5,0
4,2,3,3,7,4,14,14,24,31,2,1,3,0
4,2,3,1,6,2,0,7,10,10,1,0,1,0
4,4,3,15,6,4,40,40,10,10,3,2,5,1
4,4,1,1,7,5,6,6,27,27,0,0,0,0
4,1,1,11,3,5,6,6,3,3,-1,-1,-2,0
4,4,10,30,7,3,7,7,34,34,-1,-4,-5,0
4,2,5,44,6,5,21,21,7,7,1,0,1,0
4,4,3,36,4,6,31,31,14,14,0,-1,-1,0
4,4,3,9,6,3,0,0,34,34,1,1,2,0
4,2,2,2,6,5,23,23,13,13,0,0,0,0
4,3,3,37,4,3,0,0,0,0,2,1,3,0
4,2,6,20,7,3,21,21,0,0,0,0,0,0
4,2,4,2,4,3,20,26,3,3,1,1,2,0
4,1,3,12,6,5,3,3,13,13,1,1,2,0
4,2,3,10,6,6,3,3,21,28,9,1,10,1
4,2,1,1,8,4,6,6,7,7,0,-7,-7,0
4,4,1,36,6,3,34,34,37,37,1,0,1,0
4,2,4,35,6,4,21,21,3,3,8,3,11,1
4,2,4,11,5,5,14,14,3,3,0,0,0,0
4,1,2,16,4,4,3,3,3,3,4,0,4,1
4,3,1,26,7,2,10,10,20,20,2,1,3,1
4,2,7,10,6,4,6,6,0,0,2,4,6,0
4,2,2,2,6,5,3,3,3,3,0,-3,-3,0
4,2,1,4,5,5,0,0,13,20,1,3,4,1
4,4,1,44,8,4,0,0,34,34,6,0,6,1
4,2,1,14,7,4,13,13,14,14,-1,-2,-3,0
4,4,3,26,5,5,27,27,13,13,6,2,8,1
4,3,4,20,6,4,28,28,14,14,1,1,2,0
4,1,3,11,9,4,0,7,14,14,9,2,11,1
4,4,1,24,6,5,27,27,14,14,6,1,7,1
4,3,5,34,6,4,14,14,20,20,-1,0,-1,0
4,2,2,9,7,3,24,24,17,17,2,2,4,1
4,4,1,9,7,5,37,37,24,24,1,1,2,1
4,1,4,15,6,3,6,6,6,6,0,0,0,0
4,4,6,11,4,2,42,42,6,6,3,1,4,0
4,3,3,62,7,5,3,3,27,27,1,8,9,1
4,2,1,27,7,4,20,20,14,14,2,7,9,1
4,4,2,3,5,4,21,21,20,20,1,0,1,0
4,2,3,18,7,4,20,20,10,10,6,0,6,1
4,2,1,43,4,3,3,3,24,24,5,5,10,1
4,1,3,6,5,6,10,10,3,3,0,0,0,0
4,4,2,11,6,4,20,20,42,42,0,-3,-3,0
4,4,1,67,6,4,37,37,40,40,5,4,9,1
4,1,4,6,6,3,14,14,7,7,-1,0,-1,0
4,3,1,7,7,5,7,7,13,13,4,2,6,1
4,4,3,13,7,4,28,35,37,37,9,4,13,1
4,3,2,2,5,2,20,20,23,30,2,0,2,0
4,1,12,9,6,5,0,0,3,3,0,0,0,0
4,1,3,32,8,5,7,7,6,6,1,18,19,1
4,1,4,4,9,2,13,20,3,3,1,3,4,0
4,4,2,61,4,3,27,27,6,6,0,0,0,0
4,1,12,3,8,5,3,3,10,10,0,0,0,0
4,4,9,21,7,5,17,17,17,17,8,2,10,1
4,1,2,5,5,3,3,3,7,7,1,0,1,0
4,4,2,3,8,4,21,28,13,13,3,0,3,1
4,3,1,4,8,6,17,17,31,38,2,2,4,1
4,2,6,2,7,2,23,23,21,28,2,0,2,0
4,3,1,23,4,4,10,10,14,14,1,1,2,1
4,4,17,21,6,5,23,23,20,20,7,2,9,0
4,3,1,30,7,2,20,20,31,31,6,1,7,1
4,3,1,4,5,3,27,34,28,28,1,3,4,1
4,3,2,13,5,4,24,24,3,10,6,7,13,1
4,3,3,4,7,4,24,24,6,6,0,0,0,0
4,1,2,23,5,3,6,6,14,14,6,0,6,1
4,3,3,4,5,5,7,14,0,0,3,1,4,1
4,3,5,1,5,4,7,7,23,30,1,0,1,0
4,2,3,6,8,4,20,20,20,20,3,2,5,1
4,4,3,15,5,5,10,10,24,24,2,5,7,1
4,1,16,1,8,6,3,3,7,7,3,0,3,0
4,4,11,25,6,6,7,7,13,13,8,0,8,0
4,4,2,8,6,4,31,31,14,14,0,-5,-5,0
4,3,14,30,4,5,3,3,14,14,4,6,10,0
4,2,8,54,8,2,13,13,21,21,2,1,3,0
4,2,1,12,7,5,3,3,6,6,0,0,0,0
4,4,1,9,6,5,7,7,14,14,0,-2,-2,0
4,4,2,2,5,4,34,41,21,21,2,0,2,0
4,3,11,6,6,4,6,6,27,27,1,1,2,0
4,2,7,5,6,4,23,23,7,14,4,1,5,0
4,3,1,11,10,5,7,7,21,21,1,0,1,0
4,4,1,21,5,4,10,10,28,28,0,0,0,0
4,2,8,4,5,3,21,21,17,17,0,0,0,0
4,1,16,2,6,3,7,7,7,7,3,1,4,0
4,1,7,6,6,3,14,14,3,3,2,1,3,0
4,1,2,6,8,5,3,3,6,13,3,3,6,1
4,1,3,12,8,5,7,7,10,10,6,3,9,1
4,4,1,54,7,4,28,28,20,20,12,0,12,1
4,3,5,2,4,3,13,13,17,17,0,-1,-1,0
4,3,2,25,4,4,20,20,24,24,4,3,7,1
4,3,5,16,7,4,20,20,21,21,2,4,6,1
4,4,2,1,9,4,0,7,21,21,1,0,1,0
4,3,1,23,4,4,17,17,7,7,2,8,10,1
4,1,2,8,6,3,7,7,7,7,1,0,1,0
4,4,2,31,6,6,24,24,42,42,2,0,2,0
4,4,1,5,4,3,42,49,42,42,3,2,5,1
4,2,3,5,6,3,14,14,21,21,5,0,5,1
4,1,10,3,5,2,3,3,6,6,4,4,8,0
4,3,2,9,9,3,28,35,14,14,9,0,9,1
4,2,5,6,3,5,17,17,14,14,5,1,6,1
4,3,2,5,6,5,10,10,27,27,1,1,2,0
4,3,5,30,5,3,7,7,20,20,6,4,10,1
4,2,1,2,7,6,20,20,24,24,0,0,0,0
4,2,2,1,6,3,24,24,6,13,1,0,1,0
4,3,13,9,8,6,21,21,28,28,0,-2,-2,0
4,3,5,5,4,3,7,7,24,24,4,0,4,0
4,1,3,2,7,5,6,13,10,10,1,1,2,0
4,2,2,2,5,5,6,13,20,20,2,0,2,0
4,1,2,27,4,4,0,0,14,14,1,7,8,1
4,2,6,35,5,4,0,0,6,6,1,0,1,0
4,1,2,6,5,5,3,3,3,3,2,1,3,1
4,2,4,10,9,4,10,10,10,10,1,4,5,1
4,1,5,15,8,4,10,10,0,0,7,0,7,1
4,1,4,9,6,5,0,0,10,10,0,-6,-6,0
4,4,3,18,8,4,0,0,42,42,6,3,9,1
4,4,5,13,3,3,37,37,42,42,6,5,11,1
4,2,2,4,5,5,23,23,0,0,3,0,3,1
4,2,4,10,6,5,3,3,0,0,3,0,3,0
4,4,3,1,8,4,13,20,40,40,1,0,1,0
4,1,2,1,7,3,14,14,3,10,1,0,1,0
4,2,3,13,4,4,17,17,20,20,0,0,0,0
4,3,8,6,4,5,14,14,14,14,2,2,4,0
4,1,1,1,7,3,13,13,13,20,1,0,1,0
4,3,3,19,4,3,7,7,0,0,0,0,0,0
4,1,1,18,7,3,6,6,0,0,1,8,9,1
4,3,8,16,7,4,31,31,7,7,5,2,7,0
4,3,1,57,7,2,7,7,17,17,6,5,11,1
4,2,4,15,8,3,14,14,6,6,1,6,7,1
4,4,3,3,6,3,14,21,42,42,3,0,3,0
4,3,1,12,8,4,24,24,28,28,-1,0,-1,0
4,2,6,3,6,4,14,21,21,21,2,1,3,0
4,1,6,6,6,3,3,3,10,17,2,4,6,0
4,3,5,7,7,3,21,21,21,21,1,0,1,0
4,4,2,3,7,3,17,17,10,10,0,0,0,0
4,3,5,46,6,3,6,6,7,7,0,-4,-4,0
4,3,2,3,6,3,34,34,20,20,0,0,0,0
4,4,2,7,6,3,27,27,34,41,1,6,7,1
4,4,1,19,3,3,10,10,34,34,3,1,4,1
4,2,2,2,6,4,23,30,20,20,2,0,2,0
4,2,1,7,6,4,0,0,10,10,1,0,1,0
4,4,1,26,8,6,6,6,23,23,6,0,6,1
4,1,4,17,7,4,0,0,14,14,2,2,4,0
4,2,4,17,5,5,6,6,6,6,1,1,2,0
4,3,3,20,3,4,23,23,20,20,1,10,11,1
4,1,2,11,7,6,13,13,7,7,3,2,5,1
4,2,2,2,5,3,17,24,20,20,1,1,2,0
4,4,1,27,5,5,31,31,24,24,3,1,4,1
4,3,2,3,6,4,23,23,17,24,3,0,3,1
4,4,3,7,6,5,10,10,14,14,0,0,0,0
4,2,5,11,7,2,0,0,24,24,6,0,6,1
4,2,1,17,5,4,23,23,6,6,2,0,2,1
4,3,8,16,5,3,7,7,23,23,0,-6,-6,0
4,1,2,14,3,4,6,6,10,10,3,2,5,1
4,3,1,6,4,5,14,14,17,17,0,-4,-4,0
4,4,9,4,5,5,7,7,14,14,4,3,7,0
4,1,1,32,6,3,14,14,10,10,3,1,4,1
4,1,1,10,5,3,6,6,14,14,0,0,0,0
4,1,4,4,4,4,3,3,6,6,3,0,3,0
4,1,1,11,7,5,6,6,3,3,6,2,8,1
4,1,1,6,7,3,14,14,14,14,0,-3,-3,0
4,1,5,18,6,5,10,10,0,0,7,4,11,1
4,3,3,19,5,4,24,24,13,13,-1,0,-1,0
4,2,2,7,9,5,13,13,0,0,3,3,6,1
4,2,1,1,5,5,3,10,17,17,1,0,1,0
4,3,1,6,8,6,7,7,6,13,4,2,6,1
4,4,7,2,5,5,40,47,40,40,2,0,2,0
4,4,2,3,7,4,21,27,37,37,1,2,3,1
4,1,1,25,6,3,14,14,10,10,1,3,4,1
4,2,2,3,7,4,21,28,10,10,3,0,3,1
4,4,7,11,5,4,31,31,10,10,0,-1,-1,0
4,3,3,4,4,5,0,0,20,20,1,0,1,0
4,1,2,40,5,4,10,10,3,3,0,-1,-1,0
4,3,1,3,4,4,28,28,23,23,2,1,3,1
4,3,3,40,8,4,10,10,34,34,1,6,7,1
4,2,8,7,7,5,24,24,20,27,1,6,7,0
4,4,1,3,6,2,14,14,24,31,1,2,3,1
4,4,2,3,7,4,20,20,37,37,0,0,0,0
4,1,2,40,7,3,7,7,3,3,7,0,7,1
4,1,6,17,3,5,3,3,14,14,5,0,5,0
4,4,2,8,7,3,6,6,14,14,6,0,6,1
4,3,2,15,7,5,23,23,7,7,0,0,0,0
4,1,3,7,6,5,3,3,13,13,-1,-8,-9,0
4,3,4,6,7,3,28,28,7,7,4,0,4,0
4,1,4,62,7,5,6,6,6,6,3,0,3,0
4,1,3,5,6,4,10,10,3,3,-1,-1,-2,0
4,3,1,6,4,4,23,23,21,21,1,0,1,0
4,1,1,11,5,4,0,0,14,14,1,0,1,0
4,4,3,12,9,4,31,31,7,7,2,6,8,1
4,3,2,21,6,4,14,14,31,31,1,4,5,1
4,3,1,6,4,3,28,28,20,20,1,0,1,0
4,2,2,4,6,1,0,0,10,10,2,0,2,0
4,3,3,8,8,4,34,34,0,0,3,0,3,0
4,1,5,9,6,5,10,10,7,7,0,0,0,0
4,3,2,22,8,3,13,13,24,24,5,1,6,1
4,4,1,21,6,6,34,34,13,13,3,2,5,1
4,1,8,13,3,2,3,3,7,7,0,-3,-3,0
4,1,3,2,7,3,10,10,14,14,0,0,0,0
4,3,1,2,7,4,34,34,6,13,2,0,2,1
4,4,6,6,9,4,20,20,20,27,1,5,6,0
4,4,1,19,5,5,0,0,37,37,10,0,10,1
4,2,2,6,6,5,21,21,14,14,2,0,2,0
4,4,1,16,7,3,21,21,24,24,1,5,6,1
4,4,2,2,4,3,10,10,7,14,2,0,2,0
4,4,9,16,3,6,14,14,14,14,8,3,11,1
4,1,2,7,4,4,13,13,3,3,2,4,6,1
4,1,2,28,7,3,3,3,10,10,0,0,0,0
4,3,1,6,5,6,13,13,14,14,0,0,0,0
4,2,4,16,7,4,0,0,21,21,1,5,6,1
4,1,3,14,5,4,10,10,6,6,3,1,4,1
4,1,2,18,7,4,3,3,10,10,2,5,7,1
4,1,4,3,7,5,6,6,10,17,2,1,3,0
4,4,1,3,5,3,42,42,17,24,1,2,3,1
4,1,2,47,6,3,10,10,0,0,-1,0,-1,0
4,4,7,6,5,5,34,34,34,41,4,2,6,0
4,4,3,1,6,4,0,0,40,40,0,-3,-3,0
4,3,3,2,7,3,27,34,27,27,2,0,2,0
4,1,3,8,10,4,13,13,14,14,0,0,0,0
4,1,4,16,5,3,7,7,6,6,2,2,4,0
4,2,1,32,5,3,17,17,0,0,0,0,0,0
4,3,4,13,5,4,7,7,28,28,0,-2,-2,0
4,4,5,1,9,4,40,47,40,40,1,0,1,0
4,1,6,7,4,3,14,14,7,7,4,0,4,0
4,2,6,22,7,4,10,10,13,13,7,3,10,1
4,1,6,29,8,5,3,3,3,3,2,0,2,0
4,4,1,8,6,5,37,44,20,20,6,2,8,1
4,1,2,10,6,5,10,10,13,13,0,0,0,0
4,4,4,12,6,5,34,34,23,23,4,3,7,1
4,3,2,14,7,6,21,21,17,17,6,0,6,1
4,4,3,24,4,4,40,40,23,23,1,2,3,0
4,4,11,14,8,3,31,31,24,24,4,0,4,0
4,3,1,14,9,5,17,17,27,27,7,0,7,1
4,2,1,1,8,4,23,23,6,6,-1,-2,-3,0
4,2,1,17,5,1,6,6,14,14,2,1,3,1
4,2,3,5,7,3,13,13,21,28,3,2,5,1
4,1,7,18,8,5,14,14,13,13,0,-5,-5,0
4,3,2,7,8,3,7,7,0,0,1,4,5,1
4,2,5,6,5,3,7,7,7,7,3,2,5,0
4,1,3,38,8,4,7,7,13,13,3,5,8,1
4,2,2,1,5,6,23,23,23,30,1,0,1,0
4,4,2,12,6,5,7,7,20,20,1,5,6,1
4,2,5,1,5,5,14,14,0,0,0,0,0,0
4,2,2,17,7,4,6,6,23,23,0,-3,-3,0
4,1,1,2,5,5,3,10,13,13,2,0,2,1
4,3,7,3,5,2,27,27,21,21,4,1,5,0
4,1,3,8,7,3,0,7,7,7,8,0,8,1
4,4,5,10,7,3,21,21,24,24,6,0,6,1
4,3,5,23,7,5,20,20,17,17,6,2,8,1
4,3,1,7,5,2,14,14,24,24,5,0,5,1
4,4,2,1,7,5,23,30,14,14,1,0,1,0
4,2,11,21,5,6,21,21,0,0,3,0,3,0
4,3,3,10,8,4,13,13,7,7,5,0,5,1
4,2,5,49,6,3,13,13,6,6,5,1,6,1
4,2,1,6,6,4,6,6,10,10,1,0,1,0
4,1,3,22,3,5,6,6,14,14,3,2,5,1
4,3,1,15,6,4,7,7,17,17,0,0,0,0
4,2,4,14,7,4,0,0,10,10,0,0,0,0
4,4,5,44,5,5,34,34,42,42,1,1,2,0
4,4,9,10,5,3,13,13,7,7,3,3,6,0
4,2,9,8,7,3,7,7,13,13,5,1,6,0
4,3,1,13,8,4,28,28,0,0,4,1,5,1
4,3,1,1,8,4,14,21,34,34,1,0,1,0
4,1,2,32,7,4,6,6,0,0,0,-4,-4,0
4,2,1,2,6,2,14,14,24,31,1,1,2,1
4,2,6,21,5,3,24,24,21,21,3,5,8,1
4,3,4,21,4,4,21,21,21,21,7,3,10,1
4,3,1,20,7,5,13,13,14,14,2,3,5,1
4,4,9,10,5,3,37,37,17,17,0,0,0,0
4,1,5,16,8,5,7,7,3,3,0,-3,-3,0
4,1,4,8,5,4,14,14,10,10,0,0,0,0
4,4,2,4,4,6,10,10,27,27,-1,0,-1,0
4,2,1,45,5,4,6,6,0,0,6,9,15,1
4,1,1,7,7,5,13,13,7,7,1,5,6,1
4,1,12,5,6,3,0,0,6,6,0,-1,-1,0
4,3,3,6,9,4,7,7,14,14,3,3,6,1
4,4,9,5,6,6,37,37,37,37,0,0,0,0
4,1,1,3,3,4,3,3,14,21,1,2,3,1
4,1,4,17,3,5,13,13,7,7,6,1,7,1
4,2,3,9,6,4,23,23,13,13,1,0,1,0
4,3,1,9,8,4,24,24,10,10,0,-4,-4,0
4,4,2,14,6,5,6,6,7,7,2,1,3,1
4,3,2,35,6,6,27,27,0,0,3,3,6,1
4,3,3,39,6,4,27,27,7,7,3,0,3,0
4,3,3,3,8,5,20,20,28,28,-1,-6,-7,0
4,2,2,9,5,4,23,23,13,13,5,3,8,1
4,2,4,16,6,3,23,23,14,14,0,0,0,0
4,3,1,5,4,3,14,21,31,31,4,1,5,1
4,2,6,11,5,3,20,20,13,13,2,8,10,1
4,4,2,5,4,4,0,7,31,31,4,1,5,1
4,3,4,27,5,4,31,31,28,28,6,0,6,1
4,2,4,19,5,4,14,14,0,0,1,5,6,1
4,2,1,9,3,5,21,21,0,0,1,6,7,1
4,1,7,9,8,4,14,14,0,0,4,1,5,0
4,3,6,4,6,5,6,6,7,7,1,0,1,0
4,2,4,1,7,2,17,17,21,28,1,0,1,0
4,4,2,7,7,3,3,3,28,28,0,-2,-2,0
4,2,1,45,6,5,14,14,6,6,3,5,8,1
4,2,2,8,9,5,21,21,24,24,2,3,5,1
4,4,1,7,7,4,42,42,37,37,5,0,5,1
4,1,3,9,7,6,14,14,3,3,8,0,8,1
4,4,1,15,9,4,17,17,14,14,2,3,5,1
4,4,1,34,8,3,14,14,42,42,2,7,9,1
4,3,2,26,8,5,27,27,7,7,0,-8,-8,0
4,3,2,2,6,6,0,0,3,3,2,0,2,0
4,3,1,65,5,4,13,13,20,20,2,0,2,1
4,3,3,1,7,4,7,7,0,0,0,-1,-1,0
4,1,1,70,6,5,3,3,6,6,7,2,9,1
4,2,2,6,6,3,21,21,24,24,5,0,5,1
4,4,4,11,4,4,0,0,17,17,1,0,1,0
4,1,12,4,5,3,7,7,7,7,4,1,5,0
4,2,2,15,6,4,7,7,0,0,1,0,1,0
4,3,1,24,8,4,24,24,34,34,6,0,6,1
4,4,1,15,7,2,23,23,42,42,4,0,4,1
4,3,5,1,4,4,0,0,27,34,1,0,1,0
4,3,12,11,6,3,27,27,0,0,1,0,1,0
4,3,5,11,6,4,28,28,21,28,4,7,11,1
4,1,1,28,6,2,10,10,14,14,2,0,2,1
4,1,1,9,7,6,10,10,10,10,3,5,8,1
4,2,3,13,6,6,24,24,21,21,4,3,7,1
4,3,2,19,7,5,34,34,0,0,5,7,12,1
4,4,5,32,9,5,7,7,17,17,10,0,10,1
4,3,1,26,5,5,31,31,20,20,3,2,5,1
4,1,2,8,6,4,10,10,14,14,3,5,8,1
4,3,1,9,9,3,14,14,21,21,3,4,7,1
4,4,3,4,7,3,23,23,0,0,-1,-1,-2,0
4,2,4,1,9,4,3,9,20,20,1,0,1,0
4,1,1,17,7,4,14,14,6,6,2,5,7,1
4,1,1,9,7,6,7,7,0,0,0,0,0,0
4,2,6,2,7,6,13,20,21,21,1,1,2,0
4,4,1,7,7,5,3,3,17,17,0,0,0,0
4,3,1,15,3,5,3,10,6,6,7,8,15,1
4,1,1,14,4,4,13,13,0,0,1,5,6,1
4,1,2,19,7,4,14,14,14,14,1,1,2,0
4,1,3,23,3,4,6,6,0,0,3,5,8,1
4,1,1,42,8,5,7,7,3,3,9,3,12,1
4,4,1,14,8,4,20,20,24,24,5,0,5,1
4,4,6,2,6,3,3,3,6,6,1,2,3,0
4,4,1,11,6,4,17,17,3,3,1,8,9,1
4,2,4,10,8,4,24,24,13,13,0,-3,-3,0
4,2,6,4,9,4,3,3,14,14,0,0,0,0
4,2,2,36,6,6,23,23,13,13,2,2,4,1
4,2,1,8,5,5,6,6,7,7,0,0,0,0
4,3,2,7,4,4,10,10,21,28,7,0,7,1
4,1,3,4,5,5,7,7,6,6,0,0,0,0
4,3,6,4,7,4,20,20,14,14,1,3,4,0
4,3,1,3,5,4,20,20,13,13,0,-6,-6,0
